ApplNo	SubmissionType	SubmissionNo	SubmissionPropertyTypeCode	SubmissionPropertyTypeID
016624	SUPPL     	27	Null	0
016624	SUPPL     	31	Null	0
016624	SUPPL     	32	Null	0
016624	SUPPL     	33	Null	0
016624	SUPPL     	34	Null	0
016624	SUPPL     	35	Null	0
016624	SUPPL     	36	Null	0
016624	SUPPL     	37	Null	0
016624	SUPPL     	38	Null	0
016624	SUPPL     	39	Null	0
016624	SUPPL     	40	Null	0
016624	SUPPL     	41	Null	0
016624	SUPPL     	42	Null	0
016624	SUPPL     	43	Null	0
016636	ORIG      	1	Null	0
016636	SUPPL     	4	Null	0
016636	SUPPL     	5	Null	0
016636	SUPPL     	7	Null	0
016636	SUPPL     	8	Null	0
016636	SUPPL     	9	Null	0
016636	SUPPL     	11	Null	0
016636	SUPPL     	13	Null	0
016636	SUPPL     	14	Null	0
016636	SUPPL     	15	Null	0
016636	SUPPL     	16	Null	0
016636	SUPPL     	17	Null	0
016636	SUPPL     	18	Null	0
016636	SUPPL     	19	Null	0
016636	SUPPL     	20	Null	0
016636	SUPPL     	21	Null	0
016636	SUPPL     	22	Null	0
016636	SUPPL     	23	Null	0
016636	SUPPL     	24	Null	0
016636	SUPPL     	26	Null	0
016636	SUPPL     	27	Null	0
016636	SUPPL     	28	Null	0
016636	SUPPL     	30	Null	0
016636	SUPPL     	31	Null	0
016636	SUPPL     	32	Null	0
016636	SUPPL     	33	Null	0
016636	SUPPL     	34	Null	0
016636	SUPPL     	35	Null	0
016636	SUPPL     	36	Null	0
016636	SUPPL     	38	Null	0
016636	SUPPL     	39	Null	0
016636	SUPPL     	41	Null	0
016636	SUPPL     	42	Null	0
016636	SUPPL     	43	Null	0
016636	SUPPL     	46	Null	0
016636	SUPPL     	47	Null	0
016636	SUPPL     	48	Null	0
016636	SUPPL     	49	Null	0
016636	SUPPL     	50	Null	0
016636	SUPPL     	51	Null	0
016636	SUPPL     	52	Null	0
016636	SUPPL     	53	Null	0
016636	SUPPL     	54	Null	0
016636	SUPPL     	55	Null	0
016636	SUPPL     	56	Null	0
016636	SUPPL     	57	Null	0
016640	ORIG      	1	Null	0
016640	SUPPL     	5	Null	0
016640	SUPPL     	9	Null	0
016640	SUPPL     	10	Null	0
016640	SUPPL     	11	Null	0
016640	SUPPL     	12	Null	0
016640	SUPPL     	13	Null	0
016640	SUPPL     	14	Null	0
016640	SUPPL     	16	Null	0
016640	SUPPL     	17	Null	0
016640	SUPPL     	21	Null	0
016640	SUPPL     	22	Null	0
016640	SUPPL     	23	Null	0
016640	SUPPL     	24	Null	0
016640	SUPPL     	25	Null	0
016640	SUPPL     	26	Null	0
016640	SUPPL     	27	Null	0
016640	SUPPL     	28	Null	0
016640	SUPPL     	30	Null	0
016640	SUPPL     	33	Null	0
016640	SUPPL     	34	Null	0
016640	SUPPL     	35	Null	0
016640	SUPPL     	36	Null	0
016640	SUPPL     	37	Null	0
016640	SUPPL     	38	Null	0
016640	SUPPL     	39	Null	0
016640	SUPPL     	40	Null	0
016640	SUPPL     	42	Null	0
016640	SUPPL     	43	Null	0
016640	SUPPL     	44	Null	0
016640	SUPPL     	45	Null	0
016640	SUPPL     	46	Null	0
016640	SUPPL     	47	Null	0
016640	SUPPL     	48	Null	0
016640	SUPPL     	49	Null	0
016640	SUPPL     	50	Null	0
016640	SUPPL     	54	Null	0
016640	SUPPL     	55	Null	0
016640	SUPPL     	56	Null	0
016640	SUPPL     	57	Null	0
016640	SUPPL     	58	Null	0
016640	SUPPL     	59	Null	0
016640	SUPPL     	60	Null	0
016640	SUPPL     	63	Null	0
016640	SUPPL     	65	Null	0
016640	SUPPL     	66	Null	0
016640	SUPPL     	67	Null	0
016640	SUPPL     	68	Null	0
016640	SUPPL     	69	Null	0
016640	SUPPL     	70	Null	0
016640	SUPPL     	71	Null	0
016640	SUPPL     	74	Null	0
016647	ORIG      	1	Null	0
016647	SUPPL     	4	Null	0
016647	SUPPL     	5	Null	0
016647	SUPPL     	6	Null	0
016647	SUPPL     	8	Null	0
016647	SUPPL     	9	Null	0
016647	SUPPL     	10	Null	0
016647	SUPPL     	11	Null	0
016647	SUPPL     	12	Null	0
016647	SUPPL     	13	Null	0
016647	SUPPL     	14	Null	0
016647	SUPPL     	15	Null	0
016647	SUPPL     	17	Null	0
016647	SUPPL     	19	Null	0
016647	SUPPL     	20	Null	0
016647	SUPPL     	21	Null	0
016647	SUPPL     	22	Null	0
016647	SUPPL     	23	Null	0
016647	SUPPL     	24	Null	0
016647	SUPPL     	25	Null	0
016647	SUPPL     	27	Null	0
016647	SUPPL     	28	Null	0
016647	SUPPL     	29	Null	0
016647	SUPPL     	30	Null	0
016647	SUPPL     	31	Null	0
016647	SUPPL     	33	Null	0
016647	SUPPL     	34	Null	0
016647	SUPPL     	35	Null	0
016647	SUPPL     	36	Null	0
016647	SUPPL     	37	Null	0
016647	SUPPL     	38	Null	0
016647	SUPPL     	39	Null	0
016659	SUPPL     	39	Null	0
016659	SUPPL     	43	Null	0
016659	SUPPL     	46	Null	0
016659	SUPPL     	52	Null	0
016659	SUPPL     	73	Null	0
016659	SUPPL     	74	Null	0
016659	SUPPL     	75	Null	0
016659	SUPPL     	79	Null	0
016659	SUPPL     	82	Null	0
016659	SUPPL     	87	Null	0
016659	SUPPL     	89	Null	0
016659	SUPPL     	92	Null	0
016659	SUPPL     	95	Null	0
016659	SUPPL     	96	Null	0
016659	SUPPL     	98	Null	0
016659	SUPPL     	99	Null	0
016659	SUPPL     	100	Null	0
016659	SUPPL     	102	Null	0
016659	SUPPL     	106	Null	0
016659	SUPPL     	115	Null	0
016659	SUPPL     	116	Null	0
016659	SUPPL     	117	Null	0
016659	SUPPL     	119	Null	0
016659	SUPPL     	122	Null	0
016659	SUPPL     	123	Null	0
016659	SUPPL     	124	Null	0
016659	SUPPL     	136	Null	0
016659	SUPPL     	137	Null	0
016666	ORIG      	1	Null	0
016666	SUPPL     	6	Null	0
016666	SUPPL     	8	Null	0
016666	SUPPL     	9	Null	0
016666	SUPPL     	10	Null	0
016666	SUPPL     	12	Null	0
016666	SUPPL     	13	Null	0
016666	SUPPL     	15	Null	0
016672	SUPPL     	28	Null	0
016672	SUPPL     	32	Null	0
016672	SUPPL     	34	Null	0
016672	SUPPL     	35	Null	0
016672	SUPPL     	37	Null	0
016672	SUPPL     	41	Null	0
016672	SUPPL     	42	Null	0
016672	SUPPL     	43	Null	0
016672	SUPPL     	48	Null	0
016672	SUPPL     	50	Null	0
016673	SUPPL     	14	Null	0
016673	SUPPL     	16	Null	0
016673	SUPPL     	17	Null	0
016673	SUPPL     	19	Null	0
016673	SUPPL     	22	Null	0
016673	SUPPL     	23	Null	0
016673	SUPPL     	26	Null	0
016673	SUPPL     	27	Null	0
016673	SUPPL     	33	Null	0
016673	SUPPL     	34	Null	0
016673	SUPPL     	35	Null	0
016673	SUPPL     	36	Null	0
016673	SUPPL     	37	Null	0
016673	SUPPL     	38	Null	0
016673	SUPPL     	39	Null	0
016673	SUPPL     	40	Null	0
016673	SUPPL     	41	Null	0
016673	SUPPL     	42	Null	0
016673	SUPPL     	44	Null	0
016673	SUPPL     	45	Null	0
016673	SUPPL     	46	Null	0
016673	SUPPL     	47	Null	0
016673	SUPPL     	48	Null	0
016673	SUPPL     	50	Null	0
016673	SUPPL     	51	Null	0
016673	SUPPL     	52	Null	0
016673	SUPPL     	54	Null	0
016673	SUPPL     	55	Null	0
016673	SUPPL     	56	Null	0
016673	SUPPL     	57	Null	0
016673	SUPPL     	58	Null	0
016673	SUPPL     	60	Null	0
016673	SUPPL     	61	Null	0
016673	SUPPL     	62	Null	0
016673	SUPPL     	63	Null	0
016673	SUPPL     	64	Null	0
016673	SUPPL     	65	Null	0
016673	SUPPL     	66	Null	0
016673	SUPPL     	67	Null	0
016673	SUPPL     	68	Null	0
016673	SUPPL     	70	Null	0
016673	SUPPL     	71	Null	0
016673	SUPPL     	72	Null	0
016673	SUPPL     	74	Null	0
016673	SUPPL     	76	Null	0
016673	SUPPL     	77	Null	0
016673	SUPPL     	81	Null	0
016673	SUPPL     	82	Null	0
016673	SUPPL     	83	Null	0
016673	SUPPL     	84	Null	0
016673	SUPPL     	87	Null	0
016673	SUPPL     	88	Null	0
016673	SUPPL     	89	Null	0
016673	SUPPL     	91	Null	0
016673	SUPPL     	92	Null	0
016673	SUPPL     	96	Null	0
016673	SUPPL     	97	Null	0
016673	SUPPL     	100	Null	0
016673	SUPPL     	101	Null	0
016673	SUPPL     	102	Null	0
016673	SUPPL     	103	Null	0
016673	SUPPL     	104	Null	0
016673	SUPPL     	105	Null	0
016673	SUPPL     	106	Null	0
016673	SUPPL     	107	Null	0
016673	SUPPL     	108	Null	0
016673	SUPPL     	109	Null	0
016673	SUPPL     	110	Null	0
016673	SUPPL     	111	Null	0
016673	SUPPL     	112	Null	0
016673	SUPPL     	116	Null	0
016673	SUPPL     	117	Null	0
016673	SUPPL     	118	Null	0
016673	SUPPL     	119	Null	0
016673	SUPPL     	120	Null	0
016673	SUPPL     	121	Null	0
016673	SUPPL     	123	Null	0
016673	SUPPL     	124	Null	0
016673	SUPPL     	125	Null	0
016673	SUPPL     	126	Null	0
016673	SUPPL     	127	Null	0
016673	SUPPL     	147	Null	15
016673	SUPPL     	147	Null	31
016673	SUPPL     	147	Null	7
016673	SUPPL     	147	Null	6
016673	SUPPL     	148	Null	0
016673	SUPPL     	149	Null	6
016673	SUPPL     	149	Null	15
016673	SUPPL     	149	Null	4
016673	SUPPL     	149	Null	7
016673	SUPPL     	149	Null	31
016673	SUPPL     	150	Null	0
016673	SUPPL     	151	Null	0
016673	SUPPL     	152	Null	0
016675	ORIG      	1	Null	0
016675	SUPPL     	12	Null	0
016675	SUPPL     	13	Null	0
016675	SUPPL     	15	Null	0
016675	SUPPL     	16	Null	0
016675	SUPPL     	18	Null	0
016675	SUPPL     	19	Null	0
016675	SUPPL     	20	Null	0
016675	SUPPL     	27	Null	0
016675	SUPPL     	28	Null	0
016675	SUPPL     	32	Null	0
016677	SUPPL     	16	Null	0
016677	SUPPL     	18	Null	0
016677	SUPPL     	19	Null	0
016677	SUPPL     	20	Null	0
016677	SUPPL     	21	Null	0
016677	SUPPL     	24	Null	0
016677	SUPPL     	25	Null	0
016677	SUPPL     	28	Null	0
016677	SUPPL     	29	Null	0
016677	SUPPL     	33	Null	0
016677	SUPPL     	34	Null	0
016677	SUPPL     	35	Null	0
016677	SUPPL     	36	Null	0
016677	SUPPL     	37	Null	0
016677	SUPPL     	38	Null	0
016677	SUPPL     	39	Null	0
016677	SUPPL     	40	Null	0
016677	SUPPL     	41	Null	0
016677	SUPPL     	42	Null	0
016677	SUPPL     	44	Null	0
016677	SUPPL     	45	Null	0
016677	SUPPL     	46	Null	0
016677	SUPPL     	47	Null	0
016677	SUPPL     	48	Null	0
016677	SUPPL     	50	Null	0
016677	SUPPL     	51	Null	0
016677	SUPPL     	52	Null	0
016677	SUPPL     	54	Null	0
016677	SUPPL     	55	Null	0
016677	SUPPL     	56	Null	0
016677	SUPPL     	57	Null	0
016677	SUPPL     	58	Null	0
016677	SUPPL     	60	Null	0
016677	SUPPL     	61	Null	0
016677	SUPPL     	62	Null	0
016677	SUPPL     	63	Null	0
016677	SUPPL     	64	Null	0
016677	SUPPL     	65	Null	0
016677	SUPPL     	67	Null	0
016677	SUPPL     	68	Null	0
016677	SUPPL     	70	Null	0
016677	SUPPL     	71	Null	0
016677	SUPPL     	72	Null	0
016677	SUPPL     	74	Null	0
016677	SUPPL     	76	Null	0
016677	SUPPL     	80	Null	0
016677	SUPPL     	81	Null	0
016677	SUPPL     	82	Null	0
016677	SUPPL     	83	Null	0
016677	SUPPL     	86	Null	0
016677	SUPPL     	87	Null	0
016677	SUPPL     	88	Null	0
016677	SUPPL     	90	Null	0
016677	SUPPL     	91	Null	0
016677	SUPPL     	95	Null	0
016677	SUPPL     	96	Null	0
016677	SUPPL     	99	Null	0
016677	SUPPL     	100	Null	0
016677	SUPPL     	101	Null	0
016677	SUPPL     	102	Null	0
016677	SUPPL     	103	Null	0
016677	SUPPL     	104	Null	0
016677	SUPPL     	105	Null	0
016677	SUPPL     	106	Null	0
016677	SUPPL     	107	Null	0
016677	SUPPL     	108	Null	0
016677	SUPPL     	109	Null	0
016677	SUPPL     	110	Null	0
016677	SUPPL     	111	Null	0
016677	SUPPL     	115	Null	0
016677	SUPPL     	116	Null	0
016677	SUPPL     	117	Null	0
016677	SUPPL     	118	Null	0
016677	SUPPL     	119	Null	0
016677	SUPPL     	120	Null	0
016677	SUPPL     	121	Null	0
016677	SUPPL     	122	Null	0
016677	SUPPL     	123	Null	0
016677	SUPPL     	125	Null	0
016677	SUPPL     	126	Null	0
016677	SUPPL     	128	Null	0
016677	SUPPL     	131	Null	0
016677	SUPPL     	139	Null	0
016677	SUPPL     	147	Null	15
016677	SUPPL     	147	Null	31
016677	SUPPL     	147	Null	6
016677	SUPPL     	147	Null	7
016677	SUPPL     	148	Null	6
016677	SUPPL     	148	Null	15
016677	SUPPL     	148	Null	31
016677	SUPPL     	148	Null	7
016677	SUPPL     	149	Null	0
016677	SUPPL     	150	Null	0
016677	SUPPL     	151	Null	0
016677	SUPPL     	169	Null	4
016677	SUPPL     	169	Null	7
016677	SUPPL     	169	Null	6
016677	SUPPL     	169	Null	15
016677	SUPPL     	169	Null	31
016678	SUPPL     	13	Null	0
016678	SUPPL     	15	Null	0
016678	SUPPL     	16	Null	0
016678	SUPPL     	18	Null	0
016678	SUPPL     	20	Null	0
016678	SUPPL     	21	Null	0
016678	SUPPL     	24	Null	0
016678	SUPPL     	27	Null	0
016678	SUPPL     	28	Null	0
016678	SUPPL     	29	Null	0
016678	SUPPL     	30	Null	0
016678	SUPPL     	31	Null	0
016678	SUPPL     	32	Null	0
016678	SUPPL     	33	Null	0
016678	SUPPL     	34	Null	0
016678	SUPPL     	36	Null	0
016678	SUPPL     	37	Null	0
016678	SUPPL     	38	Null	0
016678	SUPPL     	39	Null	0
016678	SUPPL     	40	Null	0
016678	SUPPL     	42	Null	0
016678	SUPPL     	43	Null	0
016678	SUPPL     	45	Null	0
016678	SUPPL     	46	Null	0
016678	SUPPL     	47	Null	0
016678	SUPPL     	48	Null	0
016678	SUPPL     	50	Null	0
016678	SUPPL     	51	Null	0
016678	SUPPL     	52	Null	0
016678	SUPPL     	53	Null	0
016678	SUPPL     	54	Null	0
016678	SUPPL     	56	Null	0
016678	SUPPL     	57	Null	0
016678	SUPPL     	59	Null	0
016678	SUPPL     	60	Null	0
016678	SUPPL     	61	Null	0
016678	SUPPL     	63	Null	0
016678	SUPPL     	65	Null	0
016678	SUPPL     	67	Null	0
016678	SUPPL     	68	Null	0
016678	SUPPL     	69	Null	0
016678	SUPPL     	70	Null	0
016678	SUPPL     	72	Null	0
016678	SUPPL     	73	Null	0
016678	SUPPL     	74	Null	0
016678	SUPPL     	77	Null	0
016678	SUPPL     	78	Null	0
016678	SUPPL     	81	Null	0
016678	SUPPL     	82	Null	0
016678	SUPPL     	83	Null	0
016678	SUPPL     	84	Null	0
016678	SUPPL     	85	Null	0
016678	SUPPL     	86	Null	0
016678	SUPPL     	87	Null	0
016678	SUPPL     	90	Null	0
016678	SUPPL     	91	Null	0
016678	SUPPL     	92	Null	0
016678	SUPPL     	93	Null	0
016678	SUPPL     	95	Null	0
016678	SUPPL     	96	Null	0
016678	SUPPL     	105	Null	4
016678	SUPPL     	105	Null	7
016678	SUPPL     	105	Null	6
016678	SUPPL     	105	Null	15
016678	SUPPL     	105	Null	31
016678	SUPPL     	106	Null	0
016678	SUPPL     	107	Null	15
016678	SUPPL     	107	Null	31
016678	SUPPL     	107	Null	4
016678	SUPPL     	107	Null	7
016678	SUPPL     	107	Null	6
016678	SUPPL     	108	Null	0
016679	SUPPL     	13	Null	0
016679	SUPPL     	15	Null	0
016679	SUPPL     	16	Null	0
016679	SUPPL     	18	Null	0
016679	SUPPL     	20	Null	0
016679	SUPPL     	21	Null	0
016679	SUPPL     	24	Null	0
016679	SUPPL     	26	Null	0
016679	SUPPL     	27	Null	0
016679	SUPPL     	28	Null	0
016679	SUPPL     	29	Null	0
016679	SUPPL     	30	Null	0
016679	SUPPL     	31	Null	0
016679	SUPPL     	32	Null	0
016679	SUPPL     	33	Null	0
016679	SUPPL     	34	Null	0
016679	SUPPL     	36	Null	0
016679	SUPPL     	37	Null	0
016679	SUPPL     	38	Null	0
016679	SUPPL     	39	Null	0
016679	SUPPL     	41	Null	0
016679	SUPPL     	42	Null	0
016679	SUPPL     	44	Null	0
016679	SUPPL     	45	Null	0
016679	SUPPL     	46	Null	0
016679	SUPPL     	48	Null	0
016679	SUPPL     	49	Null	0
016679	SUPPL     	50	Null	0
016679	SUPPL     	52	Null	0
016679	SUPPL     	53	Null	0
016679	SUPPL     	55	Null	0
016679	SUPPL     	57	Null	0
016679	SUPPL     	58	Null	0
016679	SUPPL     	59	Null	0
016679	SUPPL     	60	Null	0
016679	SUPPL     	62	Null	0
016679	SUPPL     	64	Null	0
016679	SUPPL     	66	Null	0
016679	SUPPL     	67	Null	0
016679	SUPPL     	68	Null	0
016679	SUPPL     	69	Null	0
016679	SUPPL     	71	Null	0
016679	SUPPL     	72	Null	0
016679	SUPPL     	73	Null	0
016679	SUPPL     	76	Null	0
016679	SUPPL     	77	Null	0
016679	SUPPL     	79	Null	0
016679	SUPPL     	80	Null	0
016679	SUPPL     	81	Null	0
016679	SUPPL     	82	Null	0
016679	SUPPL     	83	Null	0
016679	SUPPL     	84	Null	0
016679	SUPPL     	85	Null	0
016679	SUPPL     	87	Null	0
016679	SUPPL     	88	Null	0
016679	SUPPL     	89	Null	0
016679	SUPPL     	90	Null	0
016679	SUPPL     	92	Null	0
016679	SUPPL     	94	Null	0
016679	SUPPL     	104	Null	6
016679	SUPPL     	104	Null	15
016679	SUPPL     	104	Null	31
016679	SUPPL     	104	Null	4
016679	SUPPL     	104	Null	7
016679	SUPPL     	106	Null	0
016679	SUPPL     	107	Null	0
016679	SUPPL     	108	Null	15
016679	SUPPL     	108	Null	31
016679	SUPPL     	108	Null	6
016679	SUPPL     	108	Null	7
016679	SUPPL     	109	Null	0
016679	SUPPL     	110	Null	0
016679	SUPPL     	111	Null	0
016679	SUPPL     	114	Null	7
016679	SUPPL     	114	Null	6
016679	SUPPL     	114	Null	15
016679	SUPPL     	114	Null	31
016682	SUPPL     	12	Null	0
016682	SUPPL     	14	Null	0
016682	SUPPL     	15	Null	0
016682	SUPPL     	17	Null	0
016682	SUPPL     	19	Null	0
016682	SUPPL     	20	Null	0
016682	SUPPL     	23	Null	0
016682	SUPPL     	26	Null	0
016682	SUPPL     	27	Null	0
016682	SUPPL     	28	Null	0
016682	SUPPL     	29	Null	0
016682	SUPPL     	30	Null	0
016682	SUPPL     	31	Null	0
016682	SUPPL     	32	Null	0
016682	SUPPL     	33	Null	0
016682	SUPPL     	34	Null	0
016682	SUPPL     	36	Null	0
016682	SUPPL     	37	Null	0
016682	SUPPL     	38	Null	0
016682	SUPPL     	40	Null	0
016682	SUPPL     	41	Null	0
016682	SUPPL     	43	Null	0
016682	SUPPL     	44	Null	0
016682	SUPPL     	45	Null	0
016682	SUPPL     	46	Null	0
016682	SUPPL     	48	Null	0
016682	SUPPL     	49	Null	0
016682	SUPPL     	51	Null	0
016682	SUPPL     	52	Null	0
016682	SUPPL     	54	Null	0
016682	SUPPL     	56	Null	0
016682	SUPPL     	57	Null	0
016682	SUPPL     	58	Null	0
016682	SUPPL     	60	Null	0
016682	SUPPL     	62	Null	0
016682	SUPPL     	64	Null	0
016682	SUPPL     	65	Null	0
016682	SUPPL     	66	Null	0
016682	SUPPL     	67	Null	0
016682	SUPPL     	69	Null	0
016682	SUPPL     	70	Null	0
016682	SUPPL     	71	Null	0
016682	SUPPL     	74	Null	0
016682	SUPPL     	75	Null	0
016682	SUPPL     	78	Null	0
016682	SUPPL     	79	Null	0
016682	SUPPL     	80	Null	0
016682	SUPPL     	81	Null	0
016682	SUPPL     	82	Null	0
016682	SUPPL     	83	Null	0
016682	SUPPL     	84	Null	0
016682	SUPPL     	85	Null	0
016682	SUPPL     	88	Null	0
016682	SUPPL     	89	Null	0
016682	SUPPL     	90	Null	0
016682	SUPPL     	91	Null	0
016682	SUPPL     	93	Null	0
016682	SUPPL     	95	Null	0
016682	SUPPL     	105	Null	6
016682	SUPPL     	105	Null	15
016682	SUPPL     	105	Null	31
016682	SUPPL     	105	Null	4
016682	SUPPL     	105	Null	7
016682	SUPPL     	109	Null	0
016682	SUPPL     	110	Null	0
016682	SUPPL     	117	Null	6
016682	SUPPL     	117	Null	7
016682	SUPPL     	117	Null	15
016682	SUPPL     	117	Null	31
016683	SUPPL     	12	Null	0
016683	SUPPL     	14	Null	0
016683	SUPPL     	15	Null	0
016683	SUPPL     	17	Null	0
016683	SUPPL     	19	Null	0
016683	SUPPL     	20	Null	0
016683	SUPPL     	23	Null	0
016683	SUPPL     	25	Null	0
016683	SUPPL     	26	Null	0
016683	SUPPL     	27	Null	0
016683	SUPPL     	28	Null	0
016683	SUPPL     	29	Null	0
016683	SUPPL     	30	Null	0
016683	SUPPL     	31	Null	0
016683	SUPPL     	32	Null	0
016683	SUPPL     	34	Null	0
016683	SUPPL     	35	Null	0
016683	SUPPL     	36	Null	0
016683	SUPPL     	37	Null	0
016683	SUPPL     	39	Null	0
016683	SUPPL     	40	Null	0
016683	SUPPL     	42	Null	0
016683	SUPPL     	43	Null	0
016683	SUPPL     	44	Null	0
016683	SUPPL     	46	Null	0
016683	SUPPL     	47	Null	0
016683	SUPPL     	48	Null	0
016683	SUPPL     	49	Null	0
016683	SUPPL     	50	Null	0
016683	SUPPL     	52	Null	0
016683	SUPPL     	54	Null	0
016683	SUPPL     	56	Null	0
016683	SUPPL     	57	Null	0
016683	SUPPL     	58	Null	0
016683	SUPPL     	60	Null	0
016683	SUPPL     	62	Null	0
016683	SUPPL     	64	Null	0
016683	SUPPL     	65	Null	0
016683	SUPPL     	66	Null	0
016683	SUPPL     	67	Null	0
016683	SUPPL     	69	Null	0
016683	SUPPL     	70	Null	0
016683	SUPPL     	71	Null	0
016683	SUPPL     	74	Null	0
016683	SUPPL     	77	Null	0
016683	SUPPL     	78	Null	0
016683	SUPPL     	79	Null	0
016683	SUPPL     	80	Null	0
016683	SUPPL     	81	Null	0
016683	SUPPL     	82	Null	0
016683	SUPPL     	83	Null	0
016683	SUPPL     	86	Null	0
016683	SUPPL     	87	Null	0
016683	SUPPL     	88	Null	0
016683	SUPPL     	89	Null	0
016683	SUPPL     	91	Null	0
016683	SUPPL     	92	Null	0
016683	SUPPL     	100	Null	15
016683	SUPPL     	100	Null	31
016683	SUPPL     	100	Null	4
016683	SUPPL     	100	Null	7
016683	SUPPL     	100	Null	6
016683	SUPPL     	101	Null	0
016683	SUPPL     	102	Null	0
016683	SUPPL     	103	Null	15
016683	SUPPL     	103	Null	31
016683	SUPPL     	103	Null	6
016683	SUPPL     	103	Null	4
016683	SUPPL     	103	Null	7
016687	SUPPL     	8	Null	0
016687	SUPPL     	12	Null	0
016687	SUPPL     	14	Null	0
016687	SUPPL     	15	Null	0
016687	SUPPL     	17	Null	0
016687	SUPPL     	19	Null	0
016687	SUPPL     	20	Null	0
016687	SUPPL     	23	Null	0
016687	SUPPL     	25	Null	0
016687	SUPPL     	26	Null	0
016687	SUPPL     	27	Null	0
016687	SUPPL     	28	Null	0
016687	SUPPL     	29	Null	0
016687	SUPPL     	30	Null	0
016687	SUPPL     	31	Null	0
016687	SUPPL     	32	Null	0
016687	SUPPL     	34	Null	0
016687	SUPPL     	35	Null	0
016687	SUPPL     	36	Null	0
016687	SUPPL     	37	Null	0
016687	SUPPL     	39	Null	0
016687	SUPPL     	40	Null	0
016687	SUPPL     	42	Null	0
016687	SUPPL     	43	Null	0
016687	SUPPL     	44	Null	0
016687	SUPPL     	46	Null	0
016687	SUPPL     	47	Null	0
016687	SUPPL     	48	Null	0
016687	SUPPL     	49	Null	0
016687	SUPPL     	50	Null	0
016687	SUPPL     	52	Null	0
016687	SUPPL     	54	Null	0
016687	SUPPL     	56	Null	0
016687	SUPPL     	57	Null	0
016687	SUPPL     	58	Null	0
016687	SUPPL     	60	Null	0
016687	SUPPL     	62	Null	0
016687	SUPPL     	64	Null	0
016687	SUPPL     	65	Null	0
016687	SUPPL     	66	Null	0
016687	SUPPL     	67	Null	0
016687	SUPPL     	69	Null	0
016687	SUPPL     	70	Null	0
016687	SUPPL     	71	Null	0
016687	SUPPL     	74	Null	0
016687	SUPPL     	75	Null	0
016687	SUPPL     	78	Null	0
016687	SUPPL     	79	Null	0
016687	SUPPL     	80	Null	0
016687	SUPPL     	81	Null	0
016687	SUPPL     	82	Null	0
016687	SUPPL     	83	Null	0
016687	SUPPL     	84	Null	0
016687	SUPPL     	87	Null	0
016687	SUPPL     	88	Null	0
016687	SUPPL     	89	Null	0
016687	SUPPL     	90	Null	0
016687	SUPPL     	92	Null	0
016687	SUPPL     	93	Null	0
016687	SUPPL     	102	Null	4
016687	SUPPL     	102	Null	7
016687	SUPPL     	102	Null	6
016687	SUPPL     	102	Null	15
016687	SUPPL     	102	Null	31
016687	SUPPL     	103	Null	0
016687	SUPPL     	104	Null	15
016687	SUPPL     	104	Null	31
016687	SUPPL     	104	Null	4
016687	SUPPL     	104	Null	7
016687	SUPPL     	104	Null	6
016689	SUPPL     	13	Null	0
016689	SUPPL     	15	Null	0
016689	SUPPL     	16	Null	0
016689	SUPPL     	18	Null	0
016689	SUPPL     	20	Null	0
016689	SUPPL     	21	Null	0
016689	SUPPL     	24	Null	0
016689	SUPPL     	27	Null	0
016689	SUPPL     	28	Null	0
016689	SUPPL     	29	Null	0
016689	SUPPL     	30	Null	0
016689	SUPPL     	31	Null	0
016689	SUPPL     	32	Null	0
016689	SUPPL     	33	Null	0
016689	SUPPL     	34	Null	0
016689	SUPPL     	36	Null	0
016689	SUPPL     	37	Null	0
016689	SUPPL     	38	Null	0
016689	SUPPL     	39	Null	0
016689	SUPPL     	40	Null	0
016689	SUPPL     	42	Null	0
016689	SUPPL     	43	Null	0
016689	SUPPL     	45	Null	0
016689	SUPPL     	46	Null	0
016689	SUPPL     	47	Null	0
